"locationid","locationname","time","s0001","s0002","s0005","s0010","s0025","s0050","s0100","s0250","s0500","s1000","surgedist_location","surgedist_scale","surgedist_number_events","surgedist_shape","surgedist_type"
"CLS_ARG_00006","5586",1995,3.22614635564864,3.43838584268494,3.43838584268494,3.61979151493019,3.70129413914955,3.75790015277506,3.81103581522559,3.81103581522559,3.81103581522559,3.96699517844822,2.9750161412591,0.106778688865528,5,-0.0796991350137106,"GEV"
"CLS_ARG_00007","5615",1995,4.28547828782041,4.54777191370551,4.54777191370551,4.70606856563411,4.76048905268848,4.79292090556922,4.81967924411197,4.81967924411197,4.81967924411197,4.87999946775891,4.05463970331737,0.117452003834977,5,-0.263785104376927,"GEV"
"CLS_ARG_00008","5664",1995,2.71415763937304,2.86126141780501,2.86126141780501,2.98917360610475,3.04739591783145,3.08813874215594,3.12662822357692,3.12662822357692,3.12662822357692,3.24112185490225,2.36913684422268,0.0744160909646263,5,-0.0706071074270417,"GEV"
"CLS_ARG_00009","5688",1995,1.3632698795502,1.50854283602064,1.50854283602064,1.67478980681522,1.76774562209395,1.84108796514408,1.91780261721193,1.91780261721193,1.91780261721193,2.20173362344592,1.02693057178784,0.0799623890621285,5,0.0747245777569495,"GEV"
"CLS_ARG_00010","5689",1995,1.4251377544234,1.57627944825206,1.57627944825206,1.7384738015125,1.82493606731251,1.89126963675511,1.95901875903635,1.95901875903635,1.95901875903635,2.1970831270103,1.07054357275661,0.0816113960987756,5,0.0407061151164754,"GEV"
"CLS_ARG_00011","5690",1995,1.41976584333038,1.56785371235327,1.56785371235327,1.72897883357893,1.81575757657771,1.88273585773224,1.95149437924241,1.95149437924241,1.95149437924241,2.19580309339175,1.04656418515662,0.0802948297855594,5,0.0480077789930726,"GEV"
"CLS_ARG_00012","5725",1995,1.37880304880469,1.56820362265715,1.56820362265715,1.83597598677594,2.01084021236747,2.16209018842827,2.33319865558254,2.33319865558254,2.33319865558254,3.08687179294135,0.904482897133621,0.110773768476966,5,0.186621191051131,"GEV"
"CLS_ARG_00013","5726",1995,1.42698036224343,1.59823455692458,1.59823455692458,1.80391166327827,1.92309448511584,2.01912876599618,2.12139422469274,2.12139422469274,2.12139422469274,2.51506732879795,0.975640089171632,0.0956105246582953,5,0.10028579770921,"GEV"
"CLS_ARG_00014","5581",1995,4.72059397080561,5.03474053724902,5.03474053724902,5.23288715293575,5.30338822908731,5.34622961446568,5.382159659149,5.382159659149,5.382159659149,5.46584954974097,4.55532684732678,0.142844168604524,5,-0.240439745848897,"GEV"
"CLS_ARG_00015","5582",1995,4.5420057645199,4.85385235103465,4.85385235103465,5.05385968589905,5.12595120244563,5.17008274293217,5.20732460068116,5.20732460068116,5.20732460068116,5.29515527420581,4.36933853542761,0.142616897821044,5,-0.231609814423827,"GEV"
